;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
116;{'n_estimators': 196, 'max_depth': 9, 'min_data_in_leaf': 215, 'learning_rate': 0.049918367346938775};Lighgbm;0.9758003472222223;0.84375;0.8766617063492063;0.7802083333333334;0.8109858383486432;"[[ 74   0   6   0]
 [  3  54  21   2]
 [  3   2 233   2]
 [  4   4  28  44]]";0.7658472222222222;0.6416666666666667;0.5738782051282051;0.5125;0.4898433989692084;"[[17  1  2  0]
 [ 2  3 12  3]
 [ 3  1 54  2]
 [ 4  0 13  3]]"
117;{'n_estimators': 103, 'max_depth': 4, 'min_data_in_leaf': 235, 'learning_rate': 0.6206326530612245};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7745416666666667;0.6583333333333333;0.6646427085500313;0.5791666666666666;0.5946881941073504;"[[16  0  4  0]
 [ 2  9  9  0]
 [ 4  2 49  5]
 [ 1  0 14  5]]"
118;{'n_estimators': 103, 'max_depth': 4, 'min_data_in_leaf': 235, 'learning_rate': 0.6206326530612245};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7745416666666667;0.6583333333333333;0.6646427085500313;0.5791666666666666;0.5946881941073504;"[[16  0  4  0]
 [ 2  9  9  0]
 [ 4  2 49  5]
 [ 1  0 14  5]]"
119;{'n_estimators': 103, 'max_depth': 4, 'min_data_in_leaf': 235, 'learning_rate': 0.6206326530612245};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7745416666666667;0.6583333333333333;0.6646427085500313;0.5791666666666666;0.5946881941073504;"[[16  0  4  0]
 [ 2  9  9  0]
 [ 4  2 49  5]
 [ 1  0 14  5]]"
120;{'n_estimators': 122, 'max_depth': 9, 'min_data_in_leaf': 127, 'learning_rate': 0.11514285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7877083333333333;0.625;0.5567752100840336;0.49583333333333335;0.4918856048166393;"[[16  1  3  0]
 [ 2  3 13  2]
 [ 2  2 53  3]
 [ 0  1 16  3]]"
121;{'n_estimators': 122, 'max_depth': 9, 'min_data_in_leaf': 127, 'learning_rate': 0.11514285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7877083333333333;0.625;0.5567752100840336;0.49583333333333335;0.4918856048166393;"[[16  1  3  0]
 [ 2  3 13  2]
 [ 2  2 53  3]
 [ 0  1 16  3]]"
122;{'n_estimators': 122, 'max_depth': 9, 'min_data_in_leaf': 127, 'learning_rate': 0.11514285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7877083333333333;0.625;0.5567752100840336;0.49583333333333335;0.4918856048166393;"[[16  1  3  0]
 [ 2  3 13  2]
 [ 2  2 53  3]
 [ 0  1 16  3]]"
123;{'n_estimators': 172, 'max_depth': 4, 'min_data_in_leaf': 44, 'learning_rate': 0.1803673469387755};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7867777777777778;0.6916666666666667;0.6961009622907214;0.5791666666666666;0.5871489621489622;"[[18  0  2  0]
 [ 2  7 10  1]
 [ 1  1 55  3]
 [ 1  0 16  3]]"
124;{'n_estimators': 172, 'max_depth': 4, 'min_data_in_leaf': 44, 'learning_rate': 0.1803673469387755};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7867777777777778;0.6916666666666667;0.6961009622907214;0.5791666666666666;0.5871489621489622;"[[18  0  2  0]
 [ 2  7 10  1]
 [ 1  1 55  3]
 [ 1  0 16  3]]"
125;{'n_estimators': 172, 'max_depth': 4, 'min_data_in_leaf': 44, 'learning_rate': 0.1803673469387755};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7867777777777778;0.6916666666666667;0.6961009622907214;0.5791666666666666;0.5871489621489622;"[[18  0  2  0]
 [ 2  7 10  1]
 [ 1  1 55  3]
 [ 1  0 16  3]]"
126;{'n_estimators': 25, 'max_depth': 15, 'min_data_in_leaf': 1, 'learning_rate': 0.7510816326530613};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7974444444444445;0.6666666666666666;0.6586146272855133;0.575;0.5915351339617962;"[[17  0  3  0]
 [ 1  7 10  2]
 [ 2  5 51  2]
 [ 0  0 15  5]]"
127;{'n_estimators': 25, 'max_depth': 15, 'min_data_in_leaf': 1, 'learning_rate': 0.7510816326530613};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7974444444444445;0.6666666666666666;0.6586146272855133;0.575;0.5915351339617962;"[[17  0  3  0]
 [ 1  7 10  2]
 [ 2  5 51  2]
 [ 0  0 15  5]]"
128;{'n_estimators': 25, 'max_depth': 15, 'min_data_in_leaf': 1, 'learning_rate': 0.7510816326530613};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7974444444444445;0.6666666666666666;0.6586146272855133;0.575;0.5915351339617962;"[[17  0  3  0]
 [ 1  7 10  2]
 [ 2  5 51  2]
 [ 0  0 15  5]]"
129;{'n_estimators': 114, 'max_depth': 9, 'min_data_in_leaf': 79, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7839444444444444;0.6583333333333333;0.6357205596336032;0.5625;0.5690115896706369;"[[17  0  3  0]
 [ 2  7  9  2]
 [ 2  2 51  5]
 [ 2  0 14  4]]"
130;{'n_estimators': 114, 'max_depth': 9, 'min_data_in_leaf': 79, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7839444444444444;0.6583333333333333;0.6357205596336032;0.5625;0.5690115896706369;"[[17  0  3  0]
 [ 2  7  9  2]
 [ 2  2 51  5]
 [ 2  0 14  4]]"
131;{'n_estimators': 114, 'max_depth': 9, 'min_data_in_leaf': 79, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7839444444444444;0.6583333333333333;0.6357205596336032;0.5625;0.5690115896706369;"[[17  0  3  0]
 [ 2  7  9  2]
 [ 2  2 51  5]
 [ 2  0 14  4]]"
132;{'n_estimators': 153, 'max_depth': 17, 'min_data_in_leaf': 15, 'learning_rate': 0.06622448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7963055555555555;0.6666666666666666;0.7605401844532279;0.5333333333333333;0.5290040760212651;"[[17  0  3  0]
 [ 2  4 14  0]
 [ 2  2 56  0]
 [ 2  0 15  3]]"
133;{'n_estimators': 153, 'max_depth': 17, 'min_data_in_leaf': 15, 'learning_rate': 0.06622448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7963055555555555;0.6666666666666666;0.7605401844532279;0.5333333333333333;0.5290040760212651;"[[17  0  3  0]
 [ 2  4 14  0]
 [ 2  2 56  0]
 [ 2  0 15  3]]"
134;{'n_estimators': 153, 'max_depth': 17, 'min_data_in_leaf': 15, 'learning_rate': 0.06622448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7963055555555555;0.6666666666666666;0.7605401844532279;0.5333333333333333;0.5290040760212651;"[[17  0  3  0]
 [ 2  4 14  0]
 [ 2  2 56  0]
 [ 2  0 15  3]]"
135;{'n_estimators': 41, 'max_depth': 17, 'min_data_in_leaf': 93, 'learning_rate': 0.7673877551020408};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.805875;0.675;0.654165882426752;0.5875;0.5934314877486048;"[[18  0  2  0]
 [ 1  8 10  1]
 [ 3  2 51  4]
 [ 1  1 14  4]]"
136;{'n_estimators': 41, 'max_depth': 17, 'min_data_in_leaf': 93, 'learning_rate': 0.7673877551020408};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.805875;0.675;0.654165882426752;0.5875;0.5934314877486048;"[[18  0  2  0]
 [ 1  8 10  1]
 [ 3  2 51  4]
 [ 1  1 14  4]]"
137;{'n_estimators': 41, 'max_depth': 17, 'min_data_in_leaf': 93, 'learning_rate': 0.7673877551020408};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.805875;0.675;0.654165882426752;0.5875;0.5934314877486048;"[[18  0  2  0]
 [ 1  8 10  1]
 [ 3  2 51  4]
 [ 1  1 14  4]]"
138;{'n_estimators': 149, 'max_depth': 12, 'min_data_in_leaf': 122, 'learning_rate': 0.3434285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8056111111111111;0.7;0.6983031033663946;0.6000000000000001;0.6162039629535148;"[[18  0  2  0]
 [ 2  8  8  2]
 [ 0  1 54  5]
 [ 1  0 15  4]]"
139;{'n_estimators': 149, 'max_depth': 12, 'min_data_in_leaf': 122, 'learning_rate': 0.3434285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8056111111111111;0.7;0.6983031033663946;0.6000000000000001;0.6162039629535148;"[[18  0  2  0]
 [ 2  8  8  2]
 [ 0  1 54  5]
 [ 1  0 15  4]]"
140;{'n_estimators': 149, 'max_depth': 12, 'min_data_in_leaf': 122, 'learning_rate': 0.3434285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8056111111111111;0.7;0.6983031033663946;0.6000000000000001;0.6162039629535148;"[[18  0  2  0]
 [ 2  8  8  2]
 [ 0  1 54  5]
 [ 1  0 15  4]]"
141;{'n_estimators': 72, 'max_depth': 17, 'min_data_in_leaf': 1, 'learning_rate': 0.6858571428571428};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7900833333333335;0.6666666666666666;0.6344551282051282;0.5583333333333333;0.5590203274985883;"[[17  1  2  0]
 [ 2  6  9  3]
 [ 3  1 53  3]
 [ 2  0 14  4]]"
142;{'n_estimators': 72, 'max_depth': 17, 'min_data_in_leaf': 1, 'learning_rate': 0.6858571428571428};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7900833333333335;0.6666666666666666;0.6344551282051282;0.5583333333333333;0.5590203274985883;"[[17  1  2  0]
 [ 2  6  9  3]
 [ 3  1 53  3]
 [ 2  0 14  4]]"
143;{'n_estimators': 72, 'max_depth': 17, 'min_data_in_leaf': 1, 'learning_rate': 0.6858571428571428};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7900833333333335;0.6666666666666666;0.6344551282051282;0.5583333333333333;0.5590203274985883;"[[17  1  2  0]
 [ 2  6  9  3]
 [ 3  1 53  3]
 [ 2  0 14  4]]"
144;{'n_estimators': 44, 'max_depth': 16, 'min_data_in_leaf': 132, 'learning_rate': 0.2618979591836735};Lighgbm;1.0;0.9979166666666667;0.9989626556016598;0.996875;0.9979079224362244;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.7903194444444445;0.65;0.6048978711162255;0.5416666666666667;0.5432331554111549;"[[17  1  2  0]
 [ 2  5 10  3]
 [ 2  2 52  4]
 [ 1  0 15  4]]"
145;{'n_estimators': 44, 'max_depth': 16, 'min_data_in_leaf': 132, 'learning_rate': 0.2618979591836735};Lighgbm;1.0;0.9979166666666667;0.9989626556016598;0.996875;0.9979079224362244;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.7903194444444445;0.65;0.6048978711162255;0.5416666666666667;0.5432331554111549;"[[17  1  2  0]
 [ 2  5 10  3]
 [ 2  2 52  4]
 [ 1  0 15  4]]"
146;{'n_estimators': 44, 'max_depth': 16, 'min_data_in_leaf': 132, 'learning_rate': 0.2618979591836735};Lighgbm;1.0;0.9979166666666667;0.9989626556016598;0.996875;0.9979079224362244;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.7903194444444445;0.65;0.6048978711162255;0.5416666666666667;0.5432331554111549;"[[17  1  2  0]
 [ 2  5 10  3]
 [ 2  2 52  4]
 [ 1  0 15  4]]"
147;{'n_estimators': 176, 'max_depth': 10, 'min_data_in_leaf': 166, 'learning_rate': 0.16406122448979593};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7867083333333333;0.6333333333333333;0.5787746806039489;0.5166666666666667;0.5144897387941016;"[[17  0  3  0]
 [ 2  4 11  3]
 [ 2  2 52  4]
 [ 0  1 16  3]]"
148;{'n_estimators': 176, 'max_depth': 10, 'min_data_in_leaf': 166, 'learning_rate': 0.16406122448979593};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7867083333333333;0.6333333333333333;0.5787746806039489;0.5166666666666667;0.5144897387941016;"[[17  0  3  0]
 [ 2  4 11  3]
 [ 2  2 52  4]
 [ 0  1 16  3]]"
149;{'n_estimators': 176, 'max_depth': 10, 'min_data_in_leaf': 166, 'learning_rate': 0.16406122448979593};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7867083333333333;0.6333333333333333;0.5787746806039489;0.5166666666666667;0.5144897387941016;"[[17  0  3  0]
 [ 2  4 11  3]
 [ 2  2 52  4]
 [ 0  1 16  3]]"
150;{'n_estimators': 161, 'max_depth': 19, 'min_data_in_leaf': 142, 'learning_rate': 0.2129795918367347};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7985555555555556;0.675;0.649293602983362;0.5541666666666666;0.5603390511927098;"[[17  1  2  0]
 [ 2  6 10  2]
 [ 1  1 55  3]
 [ 1  0 16  3]]"
151;{'n_estimators': 161, 'max_depth': 19, 'min_data_in_leaf': 142, 'learning_rate': 0.2129795918367347};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7985555555555556;0.675;0.649293602983362;0.5541666666666666;0.5603390511927098;"[[17  1  2  0]
 [ 2  6 10  2]
 [ 1  1 55  3]
 [ 1  0 16  3]]"
152;{'n_estimators': 161, 'max_depth': 19, 'min_data_in_leaf': 142, 'learning_rate': 0.2129795918367347};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7985555555555556;0.675;0.649293602983362;0.5541666666666666;0.5603390511927098;"[[17  1  2  0]
 [ 2  6 10  2]
 [ 1  1 55  3]
 [ 1  0 16  3]]"
153;{'n_estimators': 114, 'max_depth': 16, 'min_data_in_leaf': 10, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8140277777777778;0.6416666666666667;0.6463464696223318;0.5208333333333334;0.5222045666296538;"[[17  0  3  0]
 [ 1  4 15  0]
 [ 2  2 53  3]
 [ 1  0 16  3]]"
154;{'n_estimators': 114, 'max_depth': 16, 'min_data_in_leaf': 10, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8140277777777778;0.6416666666666667;0.6463464696223318;0.5208333333333334;0.5222045666296538;"[[17  0  3  0]
 [ 1  4 15  0]
 [ 2  2 53  3]
 [ 1  0 16  3]]"
155;{'n_estimators': 114, 'max_depth': 16, 'min_data_in_leaf': 10, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8140277777777778;0.6416666666666667;0.6463464696223318;0.5208333333333334;0.5222045666296538;"[[17  0  3  0]
 [ 1  4 15  0]
 [ 2  2 53  3]
 [ 1  0 16  3]]"
156;{'n_estimators': 72, 'max_depth': 5, 'min_data_in_leaf': 20, 'learning_rate': 0.32712244897959186};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8271805555555556;0.6916666666666667;0.7353580562659846;0.5708333333333333;0.5754826969341804;"[[18  0  2  0]
 [ 2  5 12  1]
 [ 2  1 56  1]
 [ 1  0 15  4]]"
157;{'n_estimators': 72, 'max_depth': 5, 'min_data_in_leaf': 20, 'learning_rate': 0.32712244897959186};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8271805555555556;0.6916666666666667;0.7353580562659846;0.5708333333333333;0.5754826969341804;"[[18  0  2  0]
 [ 2  5 12  1]
 [ 2  1 56  1]
 [ 1  0 15  4]]"
158;{'n_estimators': 72, 'max_depth': 5, 'min_data_in_leaf': 20, 'learning_rate': 0.32712244897959186};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8271805555555556;0.6916666666666667;0.7353580562659846;0.5708333333333333;0.5754826969341804;"[[18  0  2  0]
 [ 2  5 12  1]
 [ 2  1 56  1]
 [ 1  0 15  4]]"
159;{'n_estimators': 64, 'max_depth': 18, 'min_data_in_leaf': 25, 'learning_rate': 0.5391020408163265};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8246249999999999;0.65;0.5724789915966387;0.5166666666666667;0.5068623554746348;"[[17  0  3  0]
 [ 1  4 14  1]
 [ 1  1 55  3]
 [ 2  3 13  2]]"
160;{'n_estimators': 64, 'max_depth': 18, 'min_data_in_leaf': 25, 'learning_rate': 0.5391020408163265};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8246249999999999;0.65;0.5724789915966387;0.5166666666666667;0.5068623554746348;"[[17  0  3  0]
 [ 1  4 14  1]
 [ 1  1 55  3]
 [ 2  3 13  2]]"
161;{'n_estimators': 64, 'max_depth': 18, 'min_data_in_leaf': 25, 'learning_rate': 0.5391020408163265};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8246249999999999;0.65;0.5724789915966387;0.5166666666666667;0.5068623554746348;"[[17  0  3  0]
 [ 1  4 14  1]
 [ 1  1 55  3]
 [ 2  3 13  2]]"
162;{'n_estimators': 196, 'max_depth': 20, 'min_data_in_leaf': 196, 'learning_rate': 0.4086530612244898};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8035694444444446;0.6833333333333333;0.6585123385756297;0.5750000000000001;0.5839818785365796;"[[17  1  2  0]
 [ 2  7  9  2]
 [ 2  0 54  4]
 [ 1  1 14  4]]"
163;{'n_estimators': 196, 'max_depth': 20, 'min_data_in_leaf': 196, 'learning_rate': 0.4086530612244898};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8035694444444446;0.6833333333333333;0.6585123385756297;0.5750000000000001;0.5839818785365796;"[[17  1  2  0]
 [ 2  7  9  2]
 [ 2  0 54  4]
 [ 1  1 14  4]]"
164;{'n_estimators': 196, 'max_depth': 20, 'min_data_in_leaf': 196, 'learning_rate': 0.4086530612244898};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8035694444444446;0.6833333333333333;0.6585123385756297;0.5750000000000001;0.5839818785365796;"[[17  1  2  0]
 [ 2  7  9  2]
 [ 2  0 54  4]
 [ 1  1 14  4]]"
165;{'n_estimators': 72, 'max_depth': 7, 'min_data_in_leaf': 240, 'learning_rate': 0.7836938775510204};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7685833333333332;0.6083333333333333;0.5730733082706767;0.5125;0.5326797385620915;"[[14  2  4  0]
 [ 2  6 10  2]
 [ 0  5 48  7]
 [ 0  1 14  5]]"
166;{'n_estimators': 72, 'max_depth': 7, 'min_data_in_leaf': 240, 'learning_rate': 0.7836938775510204};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7685833333333332;0.6083333333333333;0.5730733082706767;0.5125;0.5326797385620915;"[[14  2  4  0]
 [ 2  6 10  2]
 [ 0  5 48  7]
 [ 0  1 14  5]]"
167;{'n_estimators': 72, 'max_depth': 7, 'min_data_in_leaf': 240, 'learning_rate': 0.7836938775510204};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7685833333333332;0.6083333333333333;0.5730733082706767;0.5125;0.5326797385620915;"[[14  2  4  0]
 [ 2  6 10  2]
 [ 0  5 48  7]
 [ 0  1 14  5]]"
168;{'n_estimators': 180, 'max_depth': 12, 'min_data_in_leaf': 69, 'learning_rate': 0.5554081632653062};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8053194444444445;0.6583333333333333;0.5962541276829939;0.5458333333333333;0.5418933291904683;"[[17  0  3  0]
 [ 2  6 10  2]
 [ 2  2 53  3]
 [ 2  2 13  3]]"
169;{'n_estimators': 180, 'max_depth': 12, 'min_data_in_leaf': 69, 'learning_rate': 0.5554081632653062};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8053194444444445;0.6583333333333333;0.5962541276829939;0.5458333333333333;0.5418933291904683;"[[17  0  3  0]
 [ 2  6 10  2]
 [ 2  2 53  3]
 [ 2  2 13  3]]"
170;{'n_estimators': 180, 'max_depth': 12, 'min_data_in_leaf': 69, 'learning_rate': 0.5554081632653062};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8053194444444445;0.6583333333333333;0.5962541276829939;0.5458333333333333;0.5418933291904683;"[[17  0  3  0]
 [ 2  6 10  2]
 [ 2  2 53  3]
 [ 2  2 13  3]]"
171;{'n_estimators': 60, 'max_depth': 4, 'min_data_in_leaf': 166, 'learning_rate': 0.4738775510204082};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7836666666666667;0.6083333333333333;0.5428491261824595;0.49583333333333335;0.4924986003463329;"[[16  0  4  0]
 [ 2  3 13  2]
 [ 2  3 50  5]
 [ 1  1 14  4]]"
172;{'n_estimators': 60, 'max_depth': 4, 'min_data_in_leaf': 166, 'learning_rate': 0.4738775510204082};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7836666666666667;0.6083333333333333;0.5428491261824595;0.49583333333333335;0.4924986003463329;"[[16  0  4  0]
 [ 2  3 13  2]
 [ 2  3 50  5]
 [ 1  1 14  4]]"
173;{'n_estimators': 60, 'max_depth': 4, 'min_data_in_leaf': 166, 'learning_rate': 0.4738775510204082};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7836666666666667;0.6083333333333333;0.5428491261824595;0.49583333333333335;0.4924986003463329;"[[16  0  4  0]
 [ 2  3 13  2]
 [ 2  3 50  5]
 [ 1  1 14  4]]"
174;{'n_estimators': 13, 'max_depth': 11, 'min_data_in_leaf': 132, 'learning_rate': 0.017306122448979593};Lighgbm;0.8576006944444445;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.707125;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
175;{'n_estimators': 13, 'max_depth': 11, 'min_data_in_leaf': 132, 'learning_rate': 0.017306122448979593};Lighgbm;0.8576006944444445;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.707125;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
